creatorLabel,datebirth,datedeath,placebirthLabel,coord,lat_long,placedeathLabel,coord_2,lat_long_2
Giovanni Capassini,1510-01-01T00:00:00Z,1579-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Tournon-sur-Rhône,,"45.067222222222, 4.8327777777778"
Pietro Raxis il vecchio,1506-01-01T00:00:00Z,1581-01-01T00:00:00Z,Cagliari,Point(9.116666666 39.216666666),"39.216666666667, 9.1166666666667",Alcalá la Real,,"37.4625, -3.9227777777778"
Hendrik III van Cleve,1525-01-01T00:00:00Z,1590-01-01T00:00:00Z,Anvers,Point(4.4 51.216666666),"51.216666666667, 4.4",Anvers,,"51.216666666667, 4.4"
Gian Paolo Thanner,1475-01-01T00:00:00Z,1555-01-01T00:00:00Z,Cividale del Friuli,Point(13.435 46.0905),"46.0905, 13.435",Tarcento,,"46.216666666667, 13.216666666667"
Pier Francesco Sacchi,1485-01-01T00:00:00Z,1528-01-01T00:00:00Z,Pavie,Point(9.155 45.185280555),"45.185280555556, 9.155",Gênes,,"44.407186111111, 8.9339833333333"
Giovanni Martini,1470-01-01T00:00:00Z,1535-09-30T00:00:00Z,Udine,Point(13.233333333 46.066666666),"46.066666666667, 13.233333333333",Udine,,"46.066666666667, 13.233333333333"
Giovanni Bernardo Lama,1508-01-01T00:00:00Z,1579-01-01T00:00:00Z,Naples,Point(14.25 40.833333333),"40.833333333333, 14.25",Naples,,"40.833333333333, 14.25"
Giovanni Barbagelata,1459-01-01T00:00:00Z,1508-01-01T00:00:00Z,Gênes,Point(8.933983333 44.407186111),"44.407186111111, 8.9339833333333",Gênes,,"44.407186111111, 8.9339833333333"
Pier Antonio Mezzastris,1430-01-01T00:00:00Z,1506-01-01T00:00:00Z,Foligno,Point(12.703333333 42.956111111),"42.956111111111, 12.703333333333",Foligno,,"42.956111111111, 12.703333333333"
Benedetto Diana,1460-01-01T00:00:00Z,1525-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Matteo Balducci,1509-01-01T00:00:00Z,1554-01-01T00:00:00Z,Fontignano,Point(12.1128 43.0134),"43.0134, 12.1128",Città della Pieve,,"42.953888888889, 12.007777777778"
Matteo Balducci,1509-01-01T00:00:00Z,1554-01-01T00:00:00Z,Fontignano,Point(12.1128 43.0134),"43.02436, 12.1919",Città della Pieve,,"42.953888888889, 12.007777777778"
Giuseppe Porta,1520-01-01T00:00:00Z,1575-01-01T00:00:00Z,Castelnuovo di Garfagnana,Point(10.405555555 44.121944444),"44.121944444444, 10.405555555556",Venise,,"45.439722222222, 12.331944444444"
Gaspare Negro,1475-01-01T00:00:00Z,1549-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Udine,,"46.066666666667, 13.233333333333"
Carlo Caliari,1570-01-01T00:00:00Z,1596-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Nicolas Dipre,1460-01-01T00:00:00Z,1532-01-01T00:00:00Z,Paris,Point(2.351827777 48.856577777),"48.856577777778, 2.3518277777778",Paris,,"48.856577777778, 2.3518277777778"
Lambert Zutman dit Suavius,1510-01-01T00:00:00Z,1567-01-01T00:00:00Z,Liège,Point(5.566666666 50.65),"50.65, 5.5666666666667",Francfort-sur-le-Main,,"50.113611111111, 8.6797222222222"
Tommaso Barnabei,1505-01-01T00:00:00Z,1559-05-18T00:00:00Z,Cortone,Point(11.988055555 43.275555555),"43.275555555556, 11.988055555556",Cortone,,"43.275555555556, 11.988055555556"
Alexander Paduano,1501-01-01T00:00:00Z,1596-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Munich,,"48.133333333333, 11.566666666667"
Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.154444444444, 4.4947222222222",Anvers,,"51.216666666667, 4.4"
Pieter de Vos l'Ancien,1490-01-01T00:00:00Z,1566-01-01T00:00:00Z,Leyde,Point(4.494722222 52.154444444),"52.15274, 4.4836",Anvers,,"51.216666666667, 4.4"
Francesco dai Libri,1452-01-01T00:00:00Z,1503-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Cristóvão Lopes,1516-01-01T00:00:00Z,1594-01-01T00:00:00Z,Lisbonne,Point(-9.166666666 38.716666666),"38.716666666667, -9.1666666666667",Lisbonne,,"38.716666666667, -9.1666666666667"
Lodovico Mantegna,1460-01-01T00:00:00Z,1510-01-01T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Mantoue,,"45.156388888889, 10.791111111111"
Guido Durantino,1490-01-01T00:00:00Z,1576-10-16T00:00:00Z,Urbania,Point(12.522088055 43.667773055),"43.667773055556, 12.522088055556",Urbino,,"43.725238888889, 12.6372"
Nicola Filotesio,1480-09-09T00:00:00Z,1547-08-31T00:00:00Z,Amatrice,Point(13.288372222 42.629380555),"42.629380555556, 13.288372222222",Ascoli Piceno,,"42.854722222222, 13.575277777778"
Riccardo Perucolo,1515-01-01T00:00:00Z,1568-03-30T00:00:00Z,Conegliano,Point(12.296944444 45.887222222),"45.887222222222, 12.296944444444",Conegliano,,"45.887222222222, 12.296944444444"
Orlando Flacco,1527-01-01T00:00:00Z,1593-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Urbano da Cortona,1426-01-01T00:00:00Z,1504-01-01T00:00:00Z,Cortone,Point(11.988055555 43.275555555),"43.275555555556, 11.988055555556",Sienne,,"43.318333333333, 11.331388888889"
Vincenzo de Barberis,1490-01-01T00:00:00Z,1551-01-01T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Sondrio,,"46.169719444444, 9.87"
Scipione Pulzone,1550-01-01T00:00:00Z,1598-02-01T00:00:00Z,Gaète,Point(13.566666666 41.216666666),"41.216666666667, 13.566666666667",Rome,,"41.893055555556, 12.482777777778"
Bernardino Licinio,1489-01-01T00:00:00Z,1565-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Pomponio Allegri,1522-01-01T00:00:00Z,1593-01-01T00:00:00Z,Correggio,Point(10.780555555 44.771666666),"44.771666666667, 10.780555555556",Parme,,"44.801472222222, 10.328"
Benedetto da Marone,1525-01-01T00:00:00Z,1579-01-01T00:00:00Z,Brescia,Point(10.220280555 45.538888888),"45.538888888889, 10.220280555556",Brescia,,"45.538888888889, 10.220280555556"
Francesco da Montereale,1466-01-01T00:00:00Z,1541-01-01T00:00:00Z,Montereale,Point(13.248611111 42.522777777),"42.522777777778, 13.248611111111",L'Aquila,,"42.354008333333, 13.391991666667"
Francesco da Montereale,1466-01-01T00:00:00Z,1541-01-01T00:00:00Z,Montereale,Point(13.248611111 42.522777777),"42.57144, 13.2623",L'Aquila,,"42.354008333333, 13.391991666667"
Ludovico Fiumicelli,1500-01-01T00:00:00Z,1582-01-01T00:00:00Z,Vicence,Point(11.55 45.55),"45.55, 11.55",Trévise,,"45.672219444444, 12.242219444444"
Pier Maria Pennacchi,1464-01-01T00:00:00Z,1515-01-01T00:00:00Z,Trévise,Point(12.242219444 45.672219444),"45.672219444444, 12.242219444444",Trévise,,"45.672219444444, 12.242219444444"
Francesco da Urbino,1545-01-01T00:00:00Z,1582-11-30T00:00:00Z,Urbino,Point(12.6372 43.725238888),"43.725238888889, 12.6372",Madrid,,"40.418888888889, -3.6919444444444"
Giorgio Schiavone,1436-01-01T00:00:00Z,1504-01-01T00:00:00Z,Skradin,Point(15.922222222 43.816666666),"43.816666666667, 15.922222222222",Šibenik,,"43.733888888889, 15.895555555556"
Joos de Beer,1530-01-01T00:00:00Z,1591-01-01T00:00:00Z,Utrecht,Point(5.115555555 52.088888888),"52.088888888889, 5.1155555555556",Utrecht,,"52.088888888889, 5.1155555555556"
Bartolomeo da Ponte Tresa,1495-01-01T00:00:00Z,1557-01-01T00:00:00Z,Ponte Tresa,Point(8.866666666 45.966666666),"45.966666666667, 8.8666666666667",Ponte Tresa,,"45.966666666667, 8.8666666666667"
Pier Paolo Menzocchi,1532-01-01T00:00:00Z,1589-01-01T00:00:00Z,Forlì,Point(12.040833333 44.2225),"44.2225, 12.040833333333",Forlì,,"44.2225, 12.040833333333"
Bernardino Fasolo,1489-01-01T00:00:00Z,1526-01-01T00:00:00Z,Pavie,Point(9.155 45.185280555),"45.185280555556, 9.155",Gênes,,"44.407186111111, 8.9339833333333"
Zenone Veronese,1484-01-01T00:00:00Z,1552-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Salò,,"45.6, 10.533333333333"
Gian Antonio Licinio,1515-01-01T00:00:00Z,1576-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Côme,,"45.81025, 9.0861388888889"
Francesco da Cotignola,1475-01-01T00:00:00Z,1532-01-01T00:00:00Z,Cotignola,Point(11.933333333 44.383333333),"44.383333333333, 11.933333333333",Ravenne,,"44.417777777778, 12.199444444444"
Francesco Mantegna,1470-01-01T00:00:00Z,1517-01-01T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Mantoue,,"45.156388888889, 10.791111111111"
Lorentino d'Andrea,1430-01-01T00:00:00Z,1506-01-01T00:00:00Z,Arezzo,Point(11.878055555 43.463055555),"43.463055555556, 11.878055555556",Arezzo,,"43.463055555556, 11.878055555556"
Polidoro da Lanciano,1515-01-01T00:00:00Z,1565-07-21T00:00:00Z,Lanciano,Point(14.390469444 42.231211111),"42.231211111111, 14.390469444444",Venise,,"45.439722222222, 12.331944444444"
Frans Verbeeck,1510-01-01T00:00:00Z,1570-08-03T00:00:00Z,Malines,Point(4.466666666 51.016666666),"51.016666666667, 4.4666666666667",Malines,,"51.016666666667, 4.4666666666667"
Bernardino Ferrari,1495-01-01T00:00:00Z,1574-01-01T00:00:00Z,Vigevano,Point(8.866666666 45.316666666),"45.316666666667, 8.8666666666667",Vigevano,,"45.316666666667, 8.8666666666667"
Giuliano Bugiardini,1475-01-29T00:00:00Z,1554-02-17T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Giampietro Silvio,1495-01-01T00:00:00Z,1552-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Domenico da Tolmezzo,1448-01-01T00:00:00Z,1507-01-01T00:00:00Z,Tolmezzo,Point(13.016666666 46.4),"46.4, 13.016666666667",Udine,,"46.066666666667, 13.233333333333"
Carlo Urbino,1525-01-01T00:00:00Z,1585-01-01T00:00:00Z,Crema,Point(9.683333333 45.366666666),"45.366666666667, 9.6833333333333",Crema,,"45.366666666667, 9.6833333333333"
Giacomo Cozzarelli,1453-11-20T00:00:00Z,1515-03-23T00:00:00Z,Sienne,Point(11.331388888 43.318333333),"43.318333333333, 11.331388888889",Sienne,,"43.318333333333, 11.331388888889"
Marco Bello,1470-01-01T00:00:00Z,1523-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Udine,,"46.066666666667, 13.233333333333"
Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,Point(7.75 44.516666666),"44.5073, 7.75637",Savillan,,"44.65, 7.6333333333333"
Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,Point(7.75 44.516666666),"44.516666666667, 7.75",Savillan,,"44.65, 7.6333333333333"
Girolamo Bonsignori,1472-01-01T00:00:00Z,1529-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Mantoue,,"45.156388888889, 10.791111111111"
Orazio Sammachini,1532-12-30T00:00:00Z,1577-06-22T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Bologne,,"44.493888888889, 11.342777777778"
Giuliano Bugiardini,1475-01-29T00:00:00Z,1555-02-17T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Giovanni Antonio De Lagaia,1495-01-01T00:00:00Z,1532-12-18T00:00:00Z,Ascona,Point(8.766666666 46.15),"46.15, 8.7666666666667",Rome,,"41.893055555556, 12.482777777778"
Bartolomé Ruiz,1482-01-01T00:00:00Z,1532-01-01T00:00:00Z,Moguer,Point(-6.838611111 37.274722222),"37.274722222222, -6.8386111111111",Cajamarca,,"-7.1644444444444, -78.510555555556"
Gualtiero Padovano,1510-01-01T00:00:00Z,1552-01-01T00:00:00Z,Padoue,Point(11.877777777 45.406388888),"45.406388888889, 11.877777777778",Padoue,,"45.406388888889, 11.877777777778"
Monte del Fora di Giovanni,1448-01-01T00:00:00Z,1533-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Ponce Jacquiot,1527-01-01T00:00:00Z,1571-01-01T00:00:00Z,Rethel,Point(4.3675 49.509722222),"49.509722222222, 4.3675",Paris,,"48.856577777778, 2.3518277777778"
Giulio Francia,1487-08-20T00:00:00Z,1540-01-01T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Bologne,,"44.493888888889, 11.342777777778"
Cecilia Brusasorzi,1549-01-01T00:00:00Z,1593-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Vérone,,"45.438158333333, 10.993741666667"
Giovanni Battista Bertani,1516-01-01T00:00:00Z,1576-04-02T00:00:00Z,Mantoue,Point(10.791111111 45.156388888),"45.156388888889, 10.791111111111",Mantoue,,"45.156388888889, 10.791111111111"
Cecchino dei Bracci,1527-01-01T00:00:00Z,1544-01-18T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Rome,,"41.893055555556, 12.482777777778"
Vittore Gambello,1460-01-01T00:00:00Z,1537-01-01T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Venise,,"45.439722222222, 12.331944444444"
Giovanni Battista Maganza,1513-01-01T00:00:00Z,1586-08-15T00:00:00Z,Baone,Point(11.683333333 45.25),"45.25, 11.683333333333",Vicence,,"45.55, 11.55"
Niccolò Pisano,1470-03-31T00:00:00Z,1536-01-01T00:00:00Z,Pise,Point(10.4 43.716666666),"43.716666666667, 10.4",Pise,,"43.716666666667, 10.4"
Matteo Balducci,1509-01-01T00:00:00Z,1554-01-01T00:00:00Z,Fontignano,Point(12.1919 43.02436),"43.02436, 12.1919",Città della Pieve,,"42.953888888889, 12.007777777778"
Matteo Balducci,1509-01-01T00:00:00Z,1554-01-01T00:00:00Z,Fontignano,Point(12.1919 43.02436),"43.0134, 12.1128",Città della Pieve,,"42.953888888889, 12.007777777778"
Plautilla Nelli,1524-01-01T00:00:00Z,1588-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Florence,,"43.771388888889, 11.254166666667"
Fermo Ghisoni da Caravaggio,1505-01-01T00:00:00Z,1575-01-01T00:00:00Z,Caravaggio,Point(9.643055555 45.497777777),"45.497777777778, 9.6430555555556",Mantoue,,"45.156388888889, 10.791111111111"
Giambattista Fontana,1541-01-01T00:00:00Z,1587-01-01T00:00:00Z,Vérone,Point(10.993741666 45.438158333),"45.438158333333, 10.993741666667",Innsbruck,,"47.266666666667, 11.383333333333"
Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,Point(7.75637 44.5073),"44.5073, 7.75637",Savillan,,"44.65, 7.6333333333333"
Oddone Pascale,1501-01-01T00:00:00Z,1546-01-01T00:00:00Z,Trinità,Point(7.75637 44.5073),"44.516666666667, 7.75",Savillan,,"44.65, 7.6333333333333"
Girolamo Mirola,1530-01-01T00:00:00Z,1570-01-01T00:00:00Z,Bologne,Point(11.342777777 44.493888888),"44.493888888889, 11.342777777778",Parme,,"44.801472222222, 10.328"
Jacopo Torni,1476-01-01T00:00:00Z,1526-01-01T00:00:00Z,Florence,Point(11.254166666 43.771388888),"43.771388888889, 11.254166666667",Villena,,"38.635, -0.86583333333333"
Jean Cousin l'Ancien,1500-01-01T00:00:00Z,1589-01-01T00:00:00Z,Soucy,Point(3.324166666 48.249444444),"48.249444444444, 3.3241666666667",Paris,,"48.856577777778, 2.3518277777778"
Domenico Caprioli,1494-01-01T00:00:00Z,1528-10-28T00:00:00Z,Venise,Point(12.331944444 45.439722222),"45.439722222222, 12.331944444444",Trévise,,"45.672219444444, 12.242219444444"
Francesco Marmitta,1460-01-01T00:00:00Z,1505-01-01T00:00:00Z,Parme,Point(10.328 44.801472222),"44.801472222222, 10.328",Parme,,"44.801472222222, 10.328"
